LIU525B,
734.99260,0.00004
735.22794,-0.00164
735.46329,0.00004
735.69865,-0.00066
735.93402,0.00023
736.16940,-0.00117
736.40478,-0.00038
736.64018,-0.00125
736.87558,-0.00065
737.11100,-0.00012
737.34642,-0.00019
737.58185,-0.00134
737.81729,0.00002
738.05274,-0.00025
738.28820,0.00019
738.52367,-0.00081
738.75914,0.00134
738.99463,-0.00113
739.23012,0.00091
739.46563,-0.00060
739.70114,-0.00036
739.93666,-0.00098
740.17219,-0.00054
740.40773,-0.00009
740.64328,0.00020
740.87884,-0.00144
741.11441,0.00007
741.34998,-0.00109
741.58557,0.00024
741.82116,-0.00089
742.05676,0.00000
742.29238,-0.00041
742.52800,0.00039
742.76363,-0.00030
742.99927,0.00007
743.23491,-0.00093
743.47057,0.00070
743.70624,-0.00145
743.94191,0.00072
744.17760,-0.00145
744.41329,-0.00049
744.64899,-0.00072
744.88470,-0.00030
745.12042,-0.00133
745.35615,0.00088
745.59189,-0.00041
745.82763,0.00002
746.06339,-0.00127
746.29915,0.00028
746.53493,-0.00117
746.77071,0.00052
747.00650,0.00000
747.24230,-0.00014
747.47811,-0.00007
747.71393,-0.00027
747.94975,-0.00010
748.18559,0.00112
748.42143,-0.00092
748.65728,0.00047
748.89315,0.00014
749.12902,-0.00011
749.36490,-0.00045
749.60079,0.00032
749.83668,-0.00178
750.07259,0.00102
750.30851,0.00000
750.54443,0.00000
750.78036,0.00000
751.01630,0.00000
751.25226,0.00000
751.48821,0.00000
751.72418,0.00000
751.96016,0.00000
752.19615,0.00000
752.43214,0.00000
752.66814,0.00000
752.90416,0.00000
753.14018,0.00000
753.37621,0.00000
753.61225,0.00000
753.84830,0.00000
754.08435,0.00000
754.32042,0.00000
754.55649,0.00000
754.79257,0.00000
755.02867,0.00000
755.26477,0.00000
755.50087,0.00000
755.73699,0.00000
755.97312,0.00000
756.20925,0.00000
756.44540,0.00000
756.68155,0.00000
756.91771,0.00000
757.15388,0.00000
757.39006,0.00000
757.62625,0.00000
757.86245,0.00000
758.09865,0.00000
758.33487,0.00000
758.57109,0.00000
758.80732,0.00000
759.04356,0.00000
759.27981,0.00000
759.51607,0.00000
759.75233,0.00000
759.98861,0.00000
760.22489,0.00000
760.46118,0.00000
760.69748,0.00000
760.93379,0.00000
761.17011,0.00000
761.40644,0.00000
761.64278,0.00000
761.87912,0.00000
762.11547,0.00000
762.35183,0.00000
762.58820,0.00000
762.82458,0.00000
763.06097,0.00000
763.29737,0.00000
763.53377,0.00000
763.77019,0.00000
764.00661,0.00000
764.24304,0.00000
764.47948,0.00000
764.71593,0.00000
764.95238,0.00000
765.18885,0.00000
765.42532,0.00000
765.66180,0.00000
765.89829,0.00000
766.13479,0.00000
766.37130,0.00000
766.60782,0.00000
766.84434,0.00000
767.08088,0.00000
767.31742,0.00000
767.55397,0.00000
767.79053,0.00000
768.02710,0.00000
768.26367,0.00000
768.50026,0.00000
768.73685,0.00000
768.97346,0.00000
769.21007,0.00000
769.44669,0.00000
769.68331,0.00000
769.91995,0.00000
770.15659,0.00000
770.39325,0.00000
770.62991,0.00000
770.86658,0.00000
771.10326,0.00000
771.33995,0.00000
771.57664,0.00000
771.81335,0.00000
772.05006,0.00000
772.28678,0.00000
772.52351,0.00000
772.76025,0.00000
772.99700,0.00000
773.23375,0.00000
773.47052,0.00000
773.70729,0.00000
773.94407,0.00000
774.18086,0.00000
774.41765,0.00000
774.65446,0.00000
774.89127,0.00000
775.12810,0.00000
775.36493,0.00000
775.60177,0.00000
775.83862,0.00000
776.07547,0.00000
776.31234,0.00000
776.54921,0.00000
776.78609,0.00000
777.02298,0.00000
777.25988,0.00000
777.49679,0.00000
777.73370,0.00000
777.97063,0.00000
778.20756,0.00000
778.44450,0.00000
778.68145,0.00000
778.91841,0.00000
779.15537,0.00000
779.39235,0.00000
779.62933,0.00000
779.86632,0.00000
780.10332,0.00000
780.34033,0.00000
780.57734,0.00000
780.81437,0.00000
781.05140,0.00000
781.28844,0.00000
781.52549,0.00000
781.76255,0.00000
781.99961,0.00000
782.23669,0.00000
782.47377,0.00000
782.71086,0.00000
782.94796,0.00000
783.18507,0.00000
783.42218,0.00000
783.65930,0.00000
783.89644,0.00000
784.13358,0.00000
784.37073,0.00000
784.60788,0.00000
784.84505,0.00000
785.08222,0.00000
785.31940,0.00000
785.55659,0.00000
785.79379,0.00000
786.03100,0.00000
786.26821,0.00000
786.50544,0.00000
786.74267,0.00000
786.97991,0.00000
787.21716,0.00000
787.45441,0.00000
787.69168,0.00000
787.92895,0.00000
788.16623,0.00000
788.40352,0.00000
788.64081,0.00000
788.87812,0.00000
789.11543,0.00000
789.35275,0.00000
789.59008,0.00000
789.82742,0.00000
790.06477,0.00000
790.30212,0.00000
790.53949,0.00000
790.77686,0.00000
791.01424,0.00000
791.25162,0.00000
791.48902,0.00000
791.72642,0.00000
791.96383,0.00000
792.20125,0.00000
792.43868,0.00000
792.67612,0.00000
792.91356,0.00000
793.15101,0.00000
793.38847,0.00000
793.62594,0.00000
793.86342,0.00000
794.10090,0.00000
794.33840,0.00000
794.57590,0.00000
794.81341,0.00000
795.05092,0.00000
795.28845,0.00000
795.52598,0.00000
795.76352,0.00000
796.00107,0.00000
796.23863,0.00000
796.47620,0.00000
796.71377,0.00000
796.95135,0.00000
797.18894,0.00000
797.42654,0.00000
797.66415,0.00000
797.90176,0.00000
798.13938,0.00000
798.37701,0.00000
798.61465,0.00000
798.85230,0.00000
799.08995,0.00000
799.32761,0.00000
799.56528,0.00000
799.80296,0.00000
800.04065,0.00000
800.27834,0.00000
800.51605,0.00000
800.75376,0.00000
800.99147,0.00000
801.22920,0.00000
801.46694,0.00000
801.70468,0.00000
801.94243,0.00000
802.18019,0.00000
802.41795,0.00000
802.65573,0.00000
802.89351,0.00000
803.13130,0.00000
803.36910,0.00000
803.60690,0.00000
803.84472,0.00000
804.08254,0.00000
804.32037,0.00000
804.55821,0.00000
804.79605,0.00000
805.03391,0.00000
805.27177,0.00000
805.50964,0.00000
805.74752,0.00000
805.98540,0.00000
806.22330,0.00000
806.46120,0.00000
806.69911,0.00000
806.93702,0.00000
807.17495,0.00000
807.41288,0.00000
807.65082,0.00000
807.88877,0.00000
808.12673,0.00000
808.36469,0.00000
808.60266,0.00000
808.84064,0.00000
809.07863,0.00000
809.31663,0.00000
809.55463,0.00000
809.79264,0.00000
810.03066,0.00000
810.26869,0.00000
810.50672,0.00000
810.74477,0.00000
810.98282,0.00000
811.22088,0.00000
811.45894,0.00000
811.69702,0.00000
811.93510,0.00000
812.17319,0.00000
812.41129,0.00000
812.64939,0.00000
812.88751,0.00000
813.12563,0.00000
813.36376,0.00000
813.60189,0.00000
813.84004,0.00000
814.07819,0.00000
814.31635,0.00000
814.55452,0.00000
814.79269,0.00000
815.03088,0.00000
815.26907,0.00000
815.50727,0.00000
815.74547,0.00000
815.98369,0.00000
816.22191,0.00000
816.46014,0.00000
816.69838,0.00000
816.93662,0.00000
817.17488,0.00000
817.41314,0.00000
817.65141,0.00000
817.88968,0.00000
818.12797,0.00000
818.36626,0.00000
818.60456,0.00000
818.84286,0.00000
819.08118,0.00000
819.31950,0.00000
819.55783,0.00000
819.79617,0.00000
820.03451,0.00000
820.27287,0.00000
820.51123,0.00000
820.74960,0.00000
820.98797,0.00000
821.22636,0.00000
821.46475,0.00000
821.70315,0.00000
821.94155,0.00000
822.17997,0.00000
822.41839,0.00000
822.65682,0.00000
822.89526,0.00000
823.13370,0.00000
823.37216,0.00000
823.61062,0.00000
823.84908,0.00000
824.08756,0.00000
824.32604,0.00000
824.56453,0.00000
824.80303,0.00000
825.04154,0.00000
825.28005,0.00000
825.51857,0.00000
825.75710,0.00000
825.99564,0.00000
826.23418,0.00000
826.47273,0.00000
826.71129,0.00000
826.94986,0.00000
827.18843,0.00000
827.42701,0.00000
827.66560,0.00000
827.90420,0.00000
828.14280,0.00000
828.38141,0.00000
828.62003,0.00000
828.85866,0.00000
829.09730,0.00000
829.33594,0.00000
829.57459,0.00000
829.81324,0.00000
830.05191,0.00000
830.29058,0.00000
830.52926,0.00000
830.76795,0.00000
831.00664,0.00000
831.24534,0.00000
831.48405,0.00000
831.72277,0.00000
831.96149,0.00000
832.20023,0.00000
832.43897,0.00000
832.67771,0.00000
832.91647,0.00000
833.15523,0.00000
833.39400,0.00000
833.63277,0.00000
833.87156,0.00000
834.11035,0.00000
834.34915,0.00000
834.58796,0.00000
834.82677,0.00000
835.06559,0.00000
835.30442,0.00000
835.54326,0.00000
835.78210,0.00000
836.02095,0.00000
836.25981,0.00000
836.49867,0.00000
836.73755,0.00000
836.97643,0.00000
837.21532,0.00000
837.45421,0.00000
837.69311,0.00000
837.93203,0.00000
838.17094,0.00000
838.40987,0.00000
838.64880,0.00000
838.88774,0.00000
839.12669,0.00000
839.36564,0.00000
839.60460,0.00000
839.84357,0.00000
840.08255,0.00000
840.32153,0.00000
840.56052,0.00000
840.79952,0.00000
841.03853,0.00000
841.27754,0.00000
841.51656,0.00000
841.75559,0.00000
841.99462,0.00000
842.23367,0.00000
842.47272,0.00000
842.71177,0.00000
842.95084,0.00000
843.18991,0.00000
843.42899,0.00000
843.66807,0.00000
843.90717,0.00000
844.14627,0.00000
844.38538,0.00000
844.62449,0.00000
844.86361,0.00000
845.10274,0.00000
845.34188,0.00000
845.58102,0.00000
845.82018,0.00000
846.05934,0.00000
846.29850,0.00000
846.53767,0.00000
846.77685,0.00000
847.01604,0.00000
847.25524,0.00000
847.49444,0.00000
847.73365,0.00000
847.97287,0.00000
848.21209,0.00000
848.45132,0.00000
848.69056,0.00000
848.92980,0.00000
849.16906,0.00000
849.40832,0.00000
849.64758,0.00000
849.88686,0.00000
850.12614,0.00000
850.36543,0.00000
850.60472,0.00000
850.84403,0.00000
851.08334,0.00000
851.32265,0.00000
851.56198,0.00000
851.80131,0.00000
852.04065,0.00000
852.27999,0.00000
852.51935,0.00000
852.75871,0.00000
852.99807,0.00000
853.23745,0.00000
853.47683,0.00000
853.71622,0.00000
853.95561,0.00000
854.19502,0.00000
854.43443,0.00000
854.67384,0.00000
854.91327,0.00000
855.15270,0.00000
855.39214,0.00000
855.63158,0.00000
855.87103,0.00000
856.11049,0.00000
856.34996,0.00000
856.58943,0.00000
856.82892,0.00000
857.06840,0.00000
857.30790,0.00000
857.54740,0.00000
857.78691,0.00000
858.02642,0.00000
858.26595,0.00000
858.50548,0.00000
858.74502,0.00000
858.98456,0.00000
859.22411,0.00000
859.46367,0.00000
859.70323,0.00000
859.94281,0.00000
860.18239,0.00000
860.42197,0.00000
860.66156,0.00000
860.90116,0.00000
861.14077,0.00000
861.38039,0.00000
861.62001,0.00000
861.85964,0.00000
862.09927,0.00000
862.33891,0.00000
862.57856,0.00000
862.81822,0.00000
863.05788,0.00000
863.29755,0.00000
863.53723,0.00000
863.77691,0.00000
864.01660,0.00000
864.25630,0.00000
864.49601,0.00000
864.73572,0.00000
864.97544,0.00000
865.21516,0.00000
865.45489,0.00000
865.69463,0.00000
865.93438,0.00000
866.17413,0.00000
866.41389,0.00000
866.65366,0.00000
866.89343,0.00000
867.13321,0.00000
867.37300,0.00000
867.61280,0.00000
867.85260,0.00000
868.09241,0.00000
868.33222,0.00000
868.57204,0.00000
868.81187,0.00000
869.05171,0.00000
869.29155,0.00000
869.53140,0.00000
869.77126,0.00000
870.01112,0.00000
870.25099,0.00000
870.49087,0.00000
870.73075,0.00000
870.97064,0.00000
871.21054,0.00000
871.45044,0.00000
871.69035,0.00000
871.93027,0.00000
872.17020,0.00000
872.41013,0.00000
872.65007,0.00000
872.89001,0.00000
873.12996,0.00000
873.36992,0.00000
873.60989,0.00000
873.84986,0.00000
874.08984,0.00000
874.32982,0.00000
874.56982,0.00000
874.80982,0.00000
875.04982,0.00000
875.28983,0.00000
875.52985,0.00000
875.76988,0.00000
876.00991,0.00000
876.24995,0.00000
876.49000,0.00000
876.73005,0.00000
876.97011,0.00000
877.21018,0.00000
877.45025,0.00000
877.69033,0.00000
877.93042,0.00000
878.17051,0.00000
878.41061,0.00000
878.65072,0.00000
878.89084,0.00000
879.13096,0.00000
879.37108,0.00000
879.61122,0.00000
879.85136,0.00000
880.09150,0.00000
880.33166,0.00000
880.57182,0.00000
880.81199,0.00000
881.05216,0.00000
881.29234,0.00000
881.53253,0.00000
881.77272,0.00000
882.01292,0.00000
882.25313,0.00000
882.49334,0.00000
882.73356,0.00000
882.97379,0.00000
883.21402,0.00000
883.45426,0.00000
883.69451,0.00000
883.93476,0.00000
884.17502,0.00000
884.41529,0.00000
884.65556,0.00000
884.89584,0.00000
885.13613,0.00000
885.37642,0.00000
885.61672,0.00000
885.85703,0.00000
886.09734,0.00000
886.33766,0.00000
886.57799,0.00000
886.81832,0.00000
887.05866,0.00000
887.29901,0.00000
887.53936,0.00000
887.77972,0.00000
888.02008,0.00000
888.26045,0.00000
888.50083,0.00000
888.74122,0.00000
888.98161,0.00000
889.22201,0.00000
889.46241,0.00000
889.70282,0.00000
889.94324,0.00000
890.18366,0.00000
890.42409,0.00000
890.66453,0.00000
890.90497,0.00000
891.14542,0.00000
891.38588,0.00000
891.62634,0.00000
891.86681,0.00000
892.10729,0.00000
892.34777,0.00000
892.58826,0.00000
892.82876,0.00000
893.06926,0.00000
893.30977,0.00000
893.55028,0.00000
893.79080,0.00000
894.03133,0.00000
894.27186,0.00000
894.51241,0.00000
894.75295,0.00000
894.99351,0.00000
895.23407,0.00000
895.47463,0.00000
895.71520,0.00000
895.95578,0.00000
896.19637,0.00000
896.43696,0.00000
896.67756,0.00000
896.91816,0.00000
897.15878,0.00000
897.39939,0.00000
897.64002,0.00000
897.88065,0.00000
898.12128,0.00000
898.36193,0.00000
898.60258,0.00000
898.84323,0.00000
899.08389,0.00000
899.32456,0.00000
899.56524,0.00000
899.80592,0.00000
900.04661,0.00000
900.28730,0.00000
900.52800,0.00000
900.76871,0.00000
901.00942,0.00000
901.25014,0.00000
901.49087,0.00000
901.73160,0.00000
901.97234,0.00000
902.21308,0.00000
902.45383,0.00000
902.69459,0.00000
902.93535,0.00000
903.17612,0.00000
903.41690,0.00000
903.65768,0.00000
903.89847,0.00000
904.13926,0.00000
904.38006,0.00000
904.62087,0.00000
904.86169,0.00000
905.10251,0.00000
905.34333,0.00000
905.58416,0.00000
905.82500,0.00000
906.06585,0.00000
906.30670,0.00000
906.54756,0.00000
906.78842,0.00000
907.02929,0.00000
907.27017,0.00000
907.51105,0.00000
907.75194,0.00000
907.99283,0.00000
908.23373,0.00000
908.47464,0.00000
908.71555,0.00000
908.95647,0.00000
909.19740,0.00000
909.43833,0.00000
909.67927,0.00000
909.92021,0.00000
910.16116,0.00000
910.40212,0.00000
910.64308,0.00000
910.88405,0.00000
911.12503,0.00000
911.36601,0.00000
911.60700,0.00000
911.84799,0.00000
912.08899,0.00000
912.33000,0.00000
912.57101,0.00000
912.81203,0.00000
913.05305,0.00000
913.29408,0.00000
913.53512,0.00000
913.77616,0.00000
914.01721,0.00000
914.25827,0.00000
914.49933,0.00000
914.74039,0.00000
914.98147,0.00000
915.22255,0.00000
915.46363,0.00000
915.70472,0.00000
915.94582,0.00000
916.18693,0.00000
916.42804,0.00000
916.66915,0.00000
916.91027,0.00000
917.15140,0.00000
917.39254,0.00000
917.63368,0.00000
917.87482,0.00000
918.11597,0.00000
918.35713,0.00000
918.59830,0.00000
918.83947,0.00000
919.08064,0.00000
919.32183,0.00000
919.56301,0.00000
919.80421,0.00000
920.04541,0.00000
920.28662,0.00000
920.52783,0.00000
920.76905,0.00000
921.01027,0.00000
921.25150,0.00000
921.49274,0.00000
921.73398,0.00000
921.97523,0.00000
922.21648,0.00000
922.45774,0.00000
922.69901,0.00000
922.94028,0.00000
923.18156,0.00000
923.42285,0.00000
923.66414,0.00000
923.90543,0.00000
924.14673,0.00000
924.38804,0.00000
924.62936,0.00000
924.87068,0.00000
925.11200,0.00000
925.35333,0.00000
925.59467,0.00000
925.83602,0.00000
926.07737,0.00000
926.31872,0.00000
926.56008,0.00000
926.80145,0.00000
927.04282,0.00000
927.28420,0.00000
927.52559,0.00000
927.76698,0.00000
928.00837,0.00000
928.24978,0.00000
928.49119,0.00000
928.73260,0.00000
928.97402,0.00000
929.21545,0.00000
929.45688,0.00000
929.69832,0.00000
929.93976,0.00000
930.18121,0.00000
930.42267,0.00000
930.66413,0.00000
930.90559,0.00000
931.14707,0.00000
931.38855,0.00000
931.63003,0.00000
931.87152,0.00000
932.11302,0.00000
932.35452,0.00000
932.59603,0.00000
932.83754,0.00000
933.07906,0.00000
933.32059,0.00000
933.56212,0.00000
933.80365,0.00000
934.04520,0.00000
934.28674,0.00000
934.52830,0.00000
934.76986,0.00000
935.01142,0.00000
935.25300,0.00000
935.49457,0.00000
935.73616,0.00000
935.97774,0.00000
936.21934,0.00000
936.46094,0.00000
936.70254,0.00000
936.94416,0.00000
937.18577,0.00000
937.42740,0.00000
937.66903,0.00000
937.91066,0.00000
938.15230,0.00000
938.39395,0.00000
938.63560,0.00000
938.87726,0.00000
939.11892,0.00000
939.36059,0.00000
939.60226,0.00000
939.84394,0.00000
940.08563,0.00000
940.32732,0.00000
940.56902,0.00000
940.81072,0.00000
941.05243,0.00000
941.29414,0.00000
941.53586,0.00000
941.77759,0.00000
942.01932,0.00000
942.26106,0.00000
942.50280,0.00000
942.74455,0.00000
942.98630,0.00000
943.22806,0.00000
943.46983,0.00000
943.71160,0.00000
943.95337,0.00000
944.19516,0.00000
944.43694,0.00000
944.67874,0.00000
944.92054,0.00000
945.16234,0.00000
945.40415,0.00000
945.64596,0.00000
945.88779,0.00000
946.12961,0.00000
946.37145,0.00000
946.61328,0.00000
946.85513,0.00000
947.09698,0.00000
947.33883,0.00000
947.58069,0.00000
947.82256,0.00000
948.06443,0.00000
948.30630,0.00000
948.54819,0.00000
948.79007,0.00000
949.03197,0.00000
949.27387,0.00000
949.51577,0.00000
949.75768,0.00000
949.99960,0.00000
950.24152,0.00000
950.48344,0.00000
950.72538,0.00000
950.96731,0.00000
951.20926,0.00000
951.45121,0.00000
951.69316,0.00000
951.93512,0.00000
952.17708,0.00000
952.41906,0.00000
952.66103,0.00000
952.90301,0.00000
953.14500,0.00000
953.38699,0.00000
953.62899,0.00000
953.87099,0.00000
954.11300,0.00000
954.35502,0.00000
954.59704,0.00000
954.83906,0.00000
955.08109,0.00000
955.32313,0.00000
955.56517,0.00000
955.80722,0.00000
956.04927,0.00000
956.29133,0.00000
956.53339,0.00000
956.77546,0.00000
957.01753,0.00000
957.25961,0.00000
957.50170,0.00000
957.74379,0.00000
957.98588,0.00000
958.22798,0.00000
958.47009,0.00000
958.71220,0.00000
958.95432,0.00000
959.19644,0.00000
959.43857,0.00000
959.68070,0.00000
959.92284,0.00000
960.16498,0.00000
960.40713,0.00000
960.64929,0.00000
960.89145,0.00000
961.13361,0.00000
961.37578,0.00000
961.61796,0.00000
961.86014,0.00000
962.10233,0.00000
962.34452,0.00000
962.58671,0.00000
962.82892,0.00000
963.07112,0.00000
963.31334,0.00000
963.55556,0.00000
963.79778,0.00000
964.04001,0.00000
964.28224,0.00000
964.52448,0.00000
964.76673,0.00000
965.00898,0.00000
965.25123,0.00000
965.49349,0.00000
965.73576,0.00000
965.97803,0.00000
966.22031,0.00000
966.46259,0.00000
966.70488,0.00000
966.94717,0.00000
967.18946,0.00000
967.43177,0.00000
967.67408,0.00000
967.91639,0.00000
968.15871,0.00000
968.40103,0.00000
968.64336,0.00000
968.88569,0.00000
969.12803,0.00000
969.37038,0.00000
969.61273,0.00000
969.85508,0.00000
970.09744,0.00000
970.33980,0.00000
970.58218,0.00000
970.82455,0.00000
971.06693,0.00000
971.30932,0.00000
971.55171,0.00000
971.79410,0.00000
972.03651,0.00000
972.27891,0.00000
972.52132,0.00000
972.76374,0.00000
973.00616,0.00000
973.24859,0.00000
973.49102,0.00000
973.73346,0.00000
973.97590,0.00000
974.21835,0.00000
974.46080,0.00000
974.70326,0.00000
974.94572,0.00000
975.18819,0.00000
975.43066,0.00000
975.67314,0.00000
975.91562,0.00000
976.15811,0.00000
976.40061,0.00000
976.64310,0.00000
976.88561,0.00000
977.12812,0.00000
977.37063,0.00000
977.61315,0.00000
977.85567,0.00000
978.09820,0.00000
978.34074,0.00000
978.58327,0.00000
978.82582,0.00000
979.06837,0.00000
979.31092,0.00000
979.55348,0.00000
979.79604,0.00000
980.03861,0.00000
980.28119,0.00000
980.52377,0.00000
980.76635,0.00000
981.00894,0.00000
981.25154,0.00000
981.49413,0.00000
981.73674,0.00000
981.97935,0.00000
982.22196,0.00000
982.46458,0.00000
982.70721,0.00000
982.94983,0.00000
983.19247,0.00000
983.43511,0.00000
983.67775,0.00000
983.92040,0.00000
984.16306,0.00000
984.40571,0.00000
984.64838,0.00000
984.89105,0.00000
985.13372,0.00000
985.37640,0.00000
985.61908,0.00000
985.86177,0.00000
986.10447,0.00000
986.34716,0.00000
986.58987,0.00000
986.83258,0.00000
987.07529,0.00000
987.31801,0.00000
987.56073,0.00000
987.80346,0.00000
988.04619,0.00000
988.28893,0.00000
988.53167,0.00000
988.77442,0.00000
989.01717,0.00000
989.25993,0.00000
989.50269,0.00000
989.74546,0.00000
989.98823,0.00000
990.23101,0.00000
990.47379,0.00000
990.71657,0.00000
990.95937,0.00000
991.20216,0.00000
991.44496,0.00000
991.68777,0.00000
991.93058,0.00000
992.17339,0.00000
992.41621,0.00000
992.65904,0.00000
992.90187,0.00000
993.14470,0.00000
993.38754,0.00000
993.63039,0.00000
993.87324,0.00000
994.11609,0.00000
994.35895,0.00000
994.60181,0.00000
994.84468,0.00000
995.08755,0.00000
995.33043,0.00000
995.57331,0.00000
995.81620,0.00000
996.05909,0.00000
996.30199,0.00000
996.54489,0.00000
996.78780,0.00000
997.03071,0.00000
997.27363,0.00000
997.51655,0.00000
997.75947,0.00000
998.00240,0.00000
998.24534,0.00000
998.48828,0.00000
998.73122,0.00000
998.97417,0.00000
999.21712,0.00000
999.46008,0.00000
999.70304,0.00000
999.94601,0.00000
1000.18898,0.00000
1000.43196,0.00000
1000.67494,0.00000
1000.91793,0.00000
1001.16092,0.00000
1001.40392,0.00000
1001.64692,0.00000
1001.88992,0.00000
1002.13293,0.00000
1002.37595,0.00000
1002.61897,0.00000
1002.86199,0.00000
1003.10502,0.00000
1003.34805,0.00000
1003.59109,0.00000
1003.83413,0.00000
1004.07718,0.00000
1004.32023,0.00000
1004.56329,0.00000
1004.80635,0.00000
1005.04941,0.00000
1005.29248,0.00000
1005.53556,0.00000
1005.77864,0.00000
1006.02172,0.00000
1006.26481,0.00000
1006.50790,0.00000
1006.75100,0.00000
1006.99410,0.00000
1007.23721,0.00000
1007.48032,0.00000
1007.72344,0.00000
1007.96656,0.00000
1008.20968,0.00000
1008.45281,0.00000
1008.69595,0.00000
1008.93909,0.00000
1009.18223,0.00000
1009.42538,0.00000
1009.66853,0.00000
1009.91169,0.00000
1010.15485,0.00000
1010.39801,0.00000
1010.64118,0.00000
1010.88436,0.00000
1011.12754,0.00000
1011.37072,0.00000
1011.61391,0.00000
1011.85710,0.00000
1012.10030,0.00000
1012.34350,0.00000
1012.58671,0.00000
1012.82992,0.00000
1013.07314,0.00000
1013.31636,0.00000
1013.55958,0.00000
1013.80281,0.00000
1014.04604,0.00000
1014.28928,0.00000
1014.53252,0.00000
1014.77577,0.00000
1015.01902,0.00000
1015.26228,0.00000
1015.50554,0.00000
1015.74880,0.00000
1015.99207,0.00000
1016.23535,0.00000
1016.47862,0.00000
1016.72191,0.00000
1016.96519,0.00000
1017.20848,0.00000
1017.45178,0.00000
1017.69508,0.00000
1017.93838,0.00000
1018.18169,0.00000
1018.42500,0.00000
1018.66832,0.00000
1018.91164,0.00000
1019.15497,0.00000
1019.39830,0.00000
1019.64164,0.00000
1019.88498,0.00000
1020.12832,0.00000
1020.37167,0.00000
1020.61502,0.00000
1020.85838,0.00000
1021.10174,0.00000
1021.34510,0.00000
1021.58847,0.00000
1021.83185,0.00000
1022.07523,0.00000
1022.31861,0.00000
1022.56200,0.00000
1022.80539,0.00000
1023.04878,0.00000
1023.29218,0.00000
1023.53559,0.00000
1023.77900,0.00000
1024.02241,0.00000
1024.26583,0.00000
1024.50925,0.00000
1024.75268,0.00000
1024.99611,0.00000
1025.23954,0.00000
1025.48298,0.00000
1025.72642,0.00000
1025.96987,0.00000
1026.21332,0.00000
1026.45678,0.00000
1026.70024,0.00000
1026.94370,0.00000
1027.18717,0.00000
1027.43064,0.00000